id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,isGoal,teamName,playerName
2855999471.0,1042,88,48,52,73.5,37.5,90,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.61'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,379868.0,72.7,66.0,,,,,,,,,,Real Madrid,Jude Bellingham
2855999479.0,1043,88,51,52,73.0,66.3,90,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.84'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,437583.0,76.3,63.9,,,,,,,,,,Real Madrid,Alvaro Carreras
2855999487.0,1044,88,51,52,76.3,63.9,90,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.12'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,344644.0,74.0,69.7,,,,,,,,,,Real Madrid,Federico Valverde
2855999529.0,1045,88,53,52,76.2,72.3,90,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.58'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '86.2'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,437583.0,86.2,82.5,,,,,,,,,,Real Madrid,Alvaro Carreras
2855999559.0,1046,88,56,52,89.9,69.7,90,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '81.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.57'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,337782.0,81.2,63.6,,,,,,,,,,Real Madrid,Vinicius Junior
2855999569.0,1047,88,58,52,80.4,63.0,90,SecondHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 69]",True,347862.0,,,,,,,,,,,,Real Madrid,Rodrygo
2855999593.0,653,89,0,839,20.1,48.2,91,SecondHalf,Dispossessed,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '1048'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 70]",True,28186.0,,,,,,,,,,,,Villarreal,Dani Parejo
2855999581.0,1048,89,0,52,79.9,51.8,91,SecondHalf,Tackle,Unsuccessful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '653'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 142]",True,347862.0,,,,,,,,,,,,Real Madrid,Rodrygo
2855999607.0,654,89,2,839,22.8,52.3,91,SecondHalf,BallRecovery,Successful,[],[93],False,28186.0,,,,,,,,,,,,Villarreal,Dani Parejo
2855999651.0,655,89,2,839,23.2,54.5,91,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.91'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}]","[91, 117, 30, 36, 38, 215, 218]",True,28186.0,30.3,50.2,,,,,,,,,,Villarreal,Dani Parejo
2855999657.0,656,89,5,839,29.8,51.4,91,SecondHalf,Foul,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '1049'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 63]",True,389020.0,,,,,,,,,,,,Villarreal,Georges Mikautadze
2855999649.0,1049,89,5,52,70.2,48.6,91,SecondHalf,Foul,Unsuccessful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '656'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[64],False,468852.0,,,,,,,,,,,,Real Madrid,Dean Huijsen
2855999743.0,657,89,12,839,34.6,65.0,91,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.0'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.92'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.4'}]","[91, 117, 30, 132, 36, 37, 216, 218]",True,434077.0,47.0,89.9,,,,,,,,,,Villarreal,Renato Veiga
2855999801.0,658,89,15,839,54.6,89.9,91,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.91'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.1'}]","[91, 117, 30, 35, 38, 216, 218]",True,276489.0,42.1,71.4,,,,,,,,,,Villarreal,Alfonso Pedraza
2855999825.0,659,89,20,839,42.0,65.8,91,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.87'}]","[91, 117, 30, 36, 38, 216, 218]",True,28186.0,46.0,27.4,,,,,,,,,,Villarreal,Dani Parejo
2855999867.0,660,89,22,839,55.7,22.0,91,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.16'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.1'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,448041.0,61.1,4.8,,,,,,,,,,Villarreal,Adria Alti
2855999883.0,661,89,25,839,61.2,3.8,91,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.41'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.6'}]","[91, 119, 117, 30, 124, 35, 37, 216, 218]",True,239872.0,54.1,13.6,,,,,,,,,,Villarreal,Nicolas Pepe
2855999909.0,662,89,27,839,54.7,10.9,91,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.07'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.4'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,448041.0,60.8,28.2,,,,,,,,,,Villarreal,Adria Alti
2855999927.0,663,89,30,839,65.6,15.9,91,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.18'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.0'}, {'type': {'value': 4, 'displayName': 'Throughball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.4'}]","[91, 120, 29, 130, 36, 37, 217, 218]",True,28186.0,90.3,23.0,,,,,,,,,,Villarreal,Dani Parejo
2855999935.0,1050,89,33,52,8.9,76.5,91,SecondHalf,BallRecovery,Successful,[],[93],False,468852.0,,,,,,,,,,,,Real Madrid,Dean Huijsen
2855999975.0,1051,89,34,52,8.9,76.5,91,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '1.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.18'}]","[91, 117, 30, 35, 38, 215, 218]",True,468852.0,1.8,58.0,,,,,,,,,,Real Madrid,Dean Huijsen
2855999997.0,1052,89,38,52,4.9,64.6,91,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.23'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.4'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '38.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '61.8'}]","[91, 118, 120, 124, 128, 36, 38, 216, 218]",True,73798.0,41.4,61.8,,,,,,,,,,Real Madrid,Thibaut Courtois
2856000009.0,664,89,40,839,63.3,39.4,91,SecondHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 69]",True,238940.0,,,,,,,,,,,,Villarreal,Thomas Partey
2856000021.0,1053,89,41,52,40.2,58.3,91,SecondHalf,Dispossessed,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '665'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 70]",True,379868.0,,,,,,,,,,,,Real Madrid,Jude Bellingham
2856000019.0,665,89,41,839,59.8,41.7,91,SecondHalf,Tackle,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '1053'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 142]",True,238940.0,,,,,,,,,,,,Villarreal,Thomas Partey
2856000597.0,1063,89,42,52,45.9,43.6,91,SecondHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,317541.0,,,,,,,,,,,,Real Madrid,Brahim Diaz
2856000123.0,1054,89,49,52,85.7,46.8,91,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.40'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.9'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 117, 30, 123, 205, 40, 46, 36, 38, 217, 218]",True,379868.0,90.9,37.0,,,,,,,,,,Real Madrid,Jude Bellingham
2856000131.0,1055,89,51,52,90.9,37.0,91,SecondHalf,SavedShot,Successful,"[{'type': {'value': 82, 'displayName': 'Blocked'}}, {'type': {'value': 78, 'displayName': 'LowCentre'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '49.4'}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '40.8'}, {'type': {'value': 17, 'displayName': 'BoxCentre'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '667'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '1054'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '19'}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 328, 'displayName': 'FirstTouch'}}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '93.7'}]","[91, 10, 1, 3, 11, 12]",True,317541.0,,,1054.0,379868.0,19.0,49.4,True,93.7,40.8,,,Real Madrid,Brahim Diaz
2856000121.0,667,89,51,839,6.3,59.2,91,SecondHalf,Save,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '1055'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 94, 'displayName': 'OutfielderBlock'}}]","[91, 58]",True,434077.0,,,,,,,,,,,,Villarreal,Renato Veiga
2856000135.0,668,89,52,839,8.1,61.6,91,SecondHalf,CornerAwarded,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '1056'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}]",[122],False,434077.0,,,,,,,,,,,,Villarreal,Renato Veiga
2856000139.0,1056,89,52,52,91.9,38.4,91,SecondHalf,CornerAwarded,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 75, 'displayName': 'MissRight'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '668'}]",[122],False,317541.0,,,,,,,,,,,,Real Madrid,Brahim Diaz
2856000323.0,1057,90,9,52,99.5,0.5,92,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '1.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.53'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '98.2'}, {'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 205, 31, 32, 34, 35, 37, 217, 218]",True,317541.0,98.2,1.9,,,,,,,,,,Real Madrid,Brahim Diaz
2856000355.0,1058,90,12,52,96.1,10.0,92,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.81'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.0'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,337782.0,75.0,21.3,,,,,,,,,,Real Madrid,Vinicius Junior
2856000365.0,1059,90,14,52,75.0,21.3,92,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.54'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.9'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,344644.0,84.5,7.9,,,,,,,,,,Real Madrid,Federico Valverde
2856000397.0,1060,90,19,52,86.8,8.7,92,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.4'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.48'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '88.8'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}]","[91, 138, 124, 126, 36, 37, 217, 218]",True,317541.0,88.8,41.5,,,,,,,,,,Real Madrid,Brahim Diaz
2856000405.0,669,90,21,839,9.4,61.8,92,SecondHalf,Clearance,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.67'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.6'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 94, 95, 57, 215]",True,448209.0,22.4,77.6,,,,,,,,,,Villarreal,Sergi Cardona
2856000415.0,670,90,22,839,22.8,78.0,92,SecondHalf,BallRecovery,Successful,[],[93],False,239872.0,,,,,,,,,,,,Villarreal,Nicolas Pepe
2856000511.0,671,90,23,839,23.1,78.2,92,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.78'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.6'}]","[91, 117, 30, 36, 37, 215, 218]",True,239872.0,33.0,93.2,,,,,,,,,,Villarreal,Nicolas Pepe
2856000515.0,672,90,31,839,43.6,96.0,92,SecondHalf,Dispossessed,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '1061'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 70]",True,389020.0,,,,,,,,,,,,Villarreal,Georges Mikautadze
2856000527.0,1061,90,31,52,56.4,4.0,92,SecondHalf,Tackle,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '672'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 143]",True,344644.0,,,,,,,,,,,,Real Madrid,Federico Valverde
2856000587.0,674,90,35,839,41.6,100.0,92,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.6'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.02'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.8'}]","[91, 212, 35, 38, 216]",True,389020.0,35.6,90.9,,,,,,,,,,Villarreal,Georges Mikautadze
2856000617.0,675,90,37,839,35.9,90.8,92,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.91'}]","[91, 117, 30, 36, 38, 216, 218]",True,448209.0,38.7,69.1,,,,,,,,,,Villarreal,Sergi Cardona
2856000633.0,676,90,41,839,44.7,60.9,92,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.73'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,238940.0,55.3,75.5,,,,,,,,,,Villarreal,Thomas Partey
2856000643.0,677,90,43,839,47.3,76.2,92,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.12'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,239872.0,53.7,96.7,,,,,,,,,,Villarreal,Nicolas Pepe
2856000669.0,678,90,47,839,53.3,95.6,92,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.00'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.6'}]","[91, 117, 30, 35, 38, 216, 218]",True,448209.0,38.6,69.4,,,,,,,,,,Villarreal,Sergi Cardona
2856000707.0,679,90,48,839,38.8,69.3,92,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.27'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.6'}]","[91, 117, 30, 36, 38, 216, 218]",True,434077.0,45.6,52.6,,,,,,,,,,Villarreal,Renato Veiga
2856000717.0,680,90,53,839,46.9,47.4,92,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.23'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.3'}]","[91, 117, 30, 35, 37, 216, 218]",True,28186.0,39.0,63.3,,,,,,,,,,Villarreal,Dani Parejo
2856000735.0,681,90,55,839,37.7,70.6,92,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.26'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.4'}]","[91, 120, 29, 36, 38, 216, 218]",True,434077.0,55.4,70.0,,,,,,,,,,Villarreal,Renato Veiga
2856000745.0,1065,90,58,52,44.6,30.0,92,SecondHalf,Interception,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 101, 56]",True,353423.0,,,,,,,,,,,,Real Madrid,Aurelien Tchouameni
2856000777.0,682,91,1,839,36.0,88.1,93,SecondHalf,Challenge,Unsuccessful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '1066'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[55],False,434077.0,,,,,,,,,,,,Villarreal,Renato Veiga
2856000783.0,1066,91,1,52,64.0,11.9,93,SecondHalf,TakeOn,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '682'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 54]",True,379868.0,,,,,,,,,,,,Real Madrid,Jude Bellingham
2856000791.0,1067,91,2,52,74.7,7.5,93,SecondHalf,BallRecovery,Successful,[],[93],False,379868.0,,,,,,,,,,,,Real Madrid,Jude Bellingham
2856000859.0,1068,91,4,52,86.0,11.4,93,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.42'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '94.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '58.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.8'}]","[91, 119, 137, 125, 36, 37, 217, 218]",True,379868.0,94.2,95.8,,,,,,,,,,Real Madrid,Jude Bellingham
